Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
6117666160,2016-05-08,7328.00,5.53,5.53,0.00,0.00,0.00,5.53,0.00,0.00,0.00,318.00,517.00,2250.00
6117666160,2016-05-09,4477.00,3.38,3.38,0.00,0.00,0.00,3.38,0.00,0.00,0.00,197.00,125.00,1248.00
6290855005,2016-04-12,4562.00,3.45,3.45,0.00,0.00,0.00,3.45,0.00,0.00,0.00,199.00,1241.00,2560.00
6290855005,2016-04-13,7142.00,5.40,5.40,0.00,0.00,0.00,5.39,0.01,0.00,0.00,350.00,1090.00,2905.00
6290855005,2016-04-14,7671.00,5.80,5.80,0.00,0.00,0.00,5.77,0.03,0.00,0.00,363.00,1077.00,2952.00
6290855005,2016-04-15,9501.00,7.18,7.18,0.00,0.00,0.00,7.17,0.01,0.00,0.00,328.00,1112.00,2896.00
6290855005,2016-04-16,8301.00,6.28,6.28,0.00,0.00,0.00,6.27,0.01,0.00,0.00,258.00,1182.00,2783.00
6290855005,2016-04-17,7851.00,5.94,5.94,0.00,1.14,0.79,4.00,0.00,31.00,12.00,225.00,1172.00,3171.00
6290855005,2016-04-18,6885.00,5.21,5.21,0.00,0.00,0.00,5.19,0.02,0.00,0.00,271.00,1169.00,2766.00
6290855005,2016-04-19,7142.00,5.40,5.40,0.00,0.00,0.00,5.39,0.01,0.00,0.00,321.00,1119.00,2839.00
6290855005,2016-04-20,6361.00,4.81,4.81,0.00,0.00,0.00,4.80,0.01,0.00,0.00,258.00,1182.00,2701.00
6290855005,2016-04-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,2060.00
6290855005,2016-04-22,6238.00,4.72,4.72,0.00,0.00,0.00,4.72,0.00,0.00,0.00,302.00,1138.00,2796.00
6290855005,2016-04-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,0.00,0.00,1407.00,2664.00
6290855005,2016-04-24,5896.00,4.46,4.46,0.00,0.00,0.00,4.46,0.00,0.00,0.00,258.00,1182.00,2703.00
6290855005,2016-04-25,7802.00,5.90,5.90,0.00,0.68,0.18,5.03,0.01,8.00,3.00,249.00,1180.00,2771.00
6290855005,2016-04-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,2060.00
6290855005,2016-04-27,5565.00,4.21,4.21,0.00,0.00,0.00,4.18,0.03,0.00,0.00,287.00,1153.00,2743.00
6290855005,2016-04-28,5731.00,4.33,4.33,0.00,0.00,0.00,4.33,0.00,0.00,0.00,255.00,1185.00,2687.00
6290855005,2016-04-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,2060.00
6290855005,2016-04-30,6744.00,5.10,5.10,0.00,0.00,0.00,5.09,0.01,0.00,0.00,324.00,1116.00,2843.00
6290855005,2016-05-01,9837.00,7.44,7.44,0.00,0.66,2.75,4.00,0.02,8.00,95.00,282.00,1055.00,3327.00
6290855005,2016-05-02,6781.00,5.13,5.13,0.00,0.00,0.00,5.11,0.02,0.00,0.00,268.00,1172.00,2725.00
6290855005,2016-05-03,6047.00,4.57,4.57,0.00,0.00,0.00,4.57,0.00,0.00,0.00,240.00,1200.00,2671.00
6290855005,2016-05-04,5832.00,4.41,4.41,0.00,0.00,0.00,4.40,0.01,0.00,0.00,272.00,1168.00,2718.00
6290855005,2016-05-05,6339.00,4.79,4.79,0.00,0.00,0.00,4.79,0.00,0.00,0.00,239.00,1201.00,2682.00
6290855005,2016-05-06,6116.00,4.62,4.62,0.00,0.00,0.00,4.59,0.03,0.00,0.00,305.00,1135.00,2806.00
6290855005,2016-05-07,5510.00,4.17,4.17,0.00,0.00,0.00,4.16,0.00,0.00,0.00,227.00,1213.00,2613.00
6290855005,2016-05-08,7706.00,5.83,5.83,0.00,0.00,0.00,5.82,0.00,0.00,0.00,251.00,1189.00,2712.00
6290855005,2016-05-09,6277.00,4.75,4.75,0.00,0.00,0.00,4.73,0.02,0.00,0.00,264.00,800.00,2175.00
6290855005,2016-05-10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,0.00
6775888955,2016-04-12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1841.00
6775888955,2016-04-13,4053.00,2.91,2.91,0.00,1.11,0.58,1.22,0.00,17.00,18.00,85.00,1053.00,2400.00
6775888955,2016-04-14,5162.00,3.70,3.70,0.00,0.87,0.86,1.97,0.00,14.00,24.00,105.00,863.00,2507.00
6775888955,2016-04-15,1282.00,0.92,0.92,0.00,0.00,0.00,0.92,0.00,0.00,0.00,58.00,976.00,2127.00
6775888955,2016-04-16,4732.00,3.39,3.39,0.00,2.52,0.81,0.06,0.00,36.00,18.00,9.00,1377.00,2225.00
6775888955,2016-04-17,2497.00,1.79,1.79,0.00,0.35,1.13,0.31,0.00,5.00,24.00,19.00,1392.00,2067.00
6775888955,2016-04-18,8294.00,5.95,5.95,0.00,2.00,0.77,3.17,0.00,30.00,31.00,146.00,1233.00,2798.00
6775888955,2016-04-19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1841.00
6775888955,2016-04-20,10771.00,7.72,7.72,0.00,3.77,1.74,2.22,0.00,70.00,113.00,178.00,1079.00,3727.00
6775888955,2016-04-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1841.00
6775888955,2016-04-22,637.00,0.46,0.46,0.00,0.00,0.00,0.46,0.00,0.00,0.00,20.00,1420.00,1922.00
6775888955,2016-04-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1841.00
6775888955,2016-04-24,2153.00,1.54,1.54,0.00,0.77,0.62,0.15,0.00,11.00,18.00,11.00,1400.00,2053.00
6775888955,2016-04-25,6474.00,4.64,4.64,0.00,2.27,0.46,1.90,0.00,33.00,13.00,92.00,1302.00,2484.00
6775888955,2016-04-26,7091.00,5.27,5.27,1.96,3.48,0.87,0.73,0.00,42.00,30.00,47.00,1321.00,2584.00
6775888955,2016-04-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1841.00
6775888955,2016-04-28,703.00,0.50,0.50,0.00,0.06,0.20,0.24,0.00,2.00,13.00,15.00,1410.00,1993.00
6775888955,2016-04-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1841.00
6775888955,2016-04-30,2503.00,1.79,1.79,0.00,0.16,0.16,1.48,0.00,3.00,9.00,84.00,1344.00,2280.00
6775888955,2016-05-01,2487.00,1.78,1.78,0.00,0.48,0.62,0.68,0.00,9.00,34.00,50.00,1347.00,2319.00
6775888955,2016-05-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1841.00
6775888955,2016-05-03,9.00,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,1.00,1439.00,1843.00
6775888955,2016-05-04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1841.00
6775888955,2016-05-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1841.00
6775888955,2016-05-06,4697.00,3.37,3.37,0.00,0.47,0.93,1.93,0.00,12.00,35.00,75.00,1318.00,2496.00
6775888955,2016-05-07,1967.00,1.41,1.41,0.00,0.13,0.24,1.05,0.00,2.00,5.00,49.00,551.00,1032.00
6962181067,2016-04-12,10199.00,6.74,6.74,0.00,3.40,0.83,2.51,0.00,50.00,14.00,189.00,796.00,1994.00
6962181067,2016-04-13,5652.00,3.74,3.74,0.00,0.57,1.21,1.96,0.00,8.00,24.00,142.00,548.00,1718.00
6962181067,2016-04-14,1551.00,1.03,1.03,0.00,0.00,0.00,1.03,0.00,0.00,0.00,86.00,862.00,1466.00
6962181067,2016-04-15,5563.00,3.68,3.68,0.00,0.00,0.00,3.68,0.00,0.00,0.00,217.00,837.00,1756.00
6962181067,2016-04-16,13217.00,8.74,8.74,0.00,3.66,0.19,4.88,0.00,50.00,3.00,280.00,741.00,2173.00
6962181067,2016-04-17,10145.00,6.71,6.71,0.00,0.33,0.68,5.69,0.00,5.00,13.00,295.00,634.00,2027.00
6962181067,2016-04-18,11404.00,7.54,7.54,0.00,0.83,2.39,4.32,0.00,13.00,42.00,238.00,689.00,2039.00
6962181067,2016-04-19,10742.00,7.10,7.10,0.00,2.10,2.13,2.87,0.00,35.00,41.00,195.00,659.00,2046.00
6962181067,2016-04-20,13928.00,9.55,9.55,0.00,4.28,0.19,5.09,0.00,48.00,4.00,297.00,639.00,2174.00
6962181067,2016-04-21,11835.00,9.71,7.88,4.08,3.99,2.10,3.51,0.11,53.00,27.00,214.00,708.00,2179.00
6962181067,2016-04-22,10725.00,7.09,7.09,0.00,1.77,1.55,3.77,0.00,30.00,33.00,240.00,659.00,2086.00
6962181067,2016-04-23,20031.00,13.24,13.24,0.00,4.20,2.00,7.04,0.00,58.00,41.00,347.00,484.00,2571.00
6962181067,2016-04-24,5029.00,3.32,3.32,0.00,0.00,0.00,3.32,0.00,0.00,0.00,199.00,720.00,1705.00
6962181067,2016-04-25,13239.00,9.27,9.08,2.79,3.02,1.68,4.46,0.10,35.00,31.00,282.00,637.00,2194.00
6962181067,2016-04-26,10433.00,6.90,6.90,0.00,2.58,0.42,3.90,0.00,36.00,7.00,254.00,680.00,2012.00
6962181067,2016-04-27,10320.00,6.82,6.82,0.00,0.55,2.02,4.25,0.00,7.00,38.00,279.00,697.00,2034.00
6962181067,2016-04-28,12627.00,8.35,8.35,0.00,2.51,0.24,5.59,0.00,38.00,8.00,288.00,621.00,2182.00
6962181067,2016-04-29,10762.00,7.11,7.11,0.00,0.82,0.48,5.81,0.00,12.00,15.00,369.00,645.00,2254.00
6962181067,2016-04-30,10081.00,6.66,6.66,0.00,2.24,0.76,3.67,0.00,32.00,16.00,237.00,731.00,2002.00
6962181067,2016-05-01,5454.00,3.61,3.61,0.00,0.00,0.00,3.61,0.00,0.00,0.00,215.00,722.00,1740.00
6962181067,2016-05-02,12912.00,8.54,8.54,0.00,1.20,2.00,5.34,0.00,18.00,39.00,313.00,655.00,2162.00
6962181067,2016-05-03,12109.00,8.12,8.12,0.00,1.74,2.04,4.33,0.00,21.00,36.00,267.00,654.00,2072.00
6962181067,2016-05-04,10147.00,6.71,6.71,0.00,0.47,1.68,4.55,0.00,15.00,36.00,284.00,683.00,2086.00
6962181067,2016-05-05,10524.00,6.96,6.96,0.00,0.99,1.16,4.81,0.00,14.00,22.00,305.00,591.00,2066.00
6962181067,2016-05-06,5908.00,3.91,3.91,0.00,0.00,0.00,3.91,0.00,0.00,0.00,299.00,717.00,1850.00
6962181067,2016-05-07,6815.00,4.50,4.50,0.00,0.00,0.00,4.50,0.00,0.00,0.00,328.00,745.00,1947.00
6962181067,2016-05-08,4188.00,2.77,2.77,0.00,0.00,0.52,2.25,0.00,0.00,14.00,151.00,709.00,1659.00
6962181067,2016-05-09,12342.00,8.72,8.68,3.17,3.90,1.18,3.65,0.00,43.00,21.00,231.00,607.00,2105.00
6962181067,2016-05-10,15448.00,10.21,10.21,0.00,3.47,1.75,4.99,0.00,62.00,34.00,275.00,626.00,2361.00
6962181067,2016-05-11,6722.00,4.44,4.44,0.00,1.49,0.31,2.65,0.00,24.00,7.00,199.00,709.00,1855.00
6962181067,2016-05-12,3587.00,2.37,2.37,0.00,0.00,0.25,2.11,0.00,0.00,8.00,105.00,127.00,928.00
7007744171,2016-04-12,14172.00,10.29,9.48,4.87,4.50,0.38,5.41,0.00,53.00,8.00,355.00,1024.00,2937.00
7007744171,2016-04-13,12862.00,9.65,8.60,4.85,4.61,0.56,4.48,0.00,56.00,22.00,261.00,1101.00,2742.00
7007744171,2016-04-14,11179.00,8.24,7.48,3.29,2.95,0.34,4.96,0.00,34.00,6.00,304.00,1096.00,2668.00
7007744171,2016-04-15,5273.00,3.53,3.53,0.00,0.00,0.00,3.53,0.00,0.00,0.00,202.00,1238.00,2098.00
7007744171,2016-04-16,4631.00,3.10,3.10,0.00,0.00,0.00,3.10,0.00,0.00,0.00,203.00,1155.00,2076.00
7007744171,2016-04-17,8059.00,5.39,5.39,0.00,0.00,0.00,5.39,0.00,0.00,0.00,305.00,1135.00,2383.00
7007744171,2016-04-18,14816.00,10.98,9.91,4.93,3.79,2.12,5.05,0.02,48.00,31.00,284.00,1077.00,2832.00
7007744171,2016-04-19,14194.00,10.48,9.50,4.94,4.41,0.76,5.31,0.00,53.00,17.00,304.00,1066.00,2812.00
7007744171,2016-04-20,15566.00,11.31,10.41,4.92,4.79,0.67,5.86,0.00,60.00,33.00,347.00,1000.00,3096.00
7007744171,2016-04-21,13744.00,9.19,9.19,0.00,2.15,1.87,5.17,0.00,30.00,34.00,327.00,1049.00,2763.00
7007744171,2016-04-22,15299.00,10.24,10.24,0.00,4.10,1.76,4.37,0.00,64.00,50.00,261.00,1065.00,2889.00
7007744171,2016-04-23,8093.00,5.41,5.41,0.00,0.13,1.13,4.15,0.00,2.00,25.00,223.00,1190.00,2284.00
7007744171,2016-04-24,11085.00,7.42,7.42,0.00,0.00,0.00,7.42,0.00,0.00,0.00,419.00,1021.00,2667.00
7007744171,2016-04-25,18229.00,13.34,12.20,4.86,4.31,1.37,7.67,0.00,51.00,24.00,379.00,986.00,3055.00
7007744171,2016-04-26,15090.00,10.10,10.10,0.00,0.93,0.94,8.23,0.00,16.00,22.00,424.00,978.00,2939.00
7007744171,2016-04-27,13541.00,10.22,9.06,4.89,4.27,0.66,5.29,0.00,50.00,12.00,337.00,1041.00,2830.00
7007744171,2016-04-28,15128.00,10.12,10.12,0.00,1.09,0.77,8.26,0.00,16.00,16.00,401.00,1007.00,2836.00
7007744171,2016-04-29,20067.00,14.30,13.42,4.91,4.31,2.05,7.95,0.00,55.00,42.00,382.00,961.00,3180.00
7007744171,2016-04-30,3761.00,2.52,2.52,0.00,0.00,0.00,2.52,0.00,0.00,0.00,200.00,1240.00,2051.00
7007744171,2016-05-01,5600.00,3.75,3.75,0.00,0.00,0.00,3.75,0.00,0.00,0.00,237.00,1142.00,2225.00
7007744171,2016-05-02,13041.00,9.18,8.72,2.83,4.64,0.70,3.83,0.00,64.00,14.00,250.00,1112.00,2642.00
7007744171,2016-05-03,14510.00,10.87,9.71,4.91,4.48,1.02,5.36,0.00,58.00,31.00,330.00,1021.00,2976.00
7007744171,2016-05-04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1557.00
7007744171,2016-05-05,15010.00,11.10,10.04,4.88,4.33,1.29,5.48,0.00,53.00,23.00,317.00,1047.00,2933.00
7007744171,2016-05-06,11459.00,7.67,7.67,0.00,3.00,0.81,3.86,0.00,44.00,13.00,247.00,1136.00,2553.00
7007744171,2016-05-07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.00,120.00
7086361926,2016-04-12,11317.00,8.41,8.41,0.00,5.27,0.15,2.97,0.00,59.00,6.00,153.00,745.00,2772.00
7086361926,2016-04-13,5813.00,3.62,3.62,0.00,0.56,0.21,2.84,0.00,31.00,26.00,155.00,744.00,2516.00
7086361926,2016-04-14,9123.00,6.12,6.12,0.00,2.03,0.33,3.66,0.00,35.00,32.00,189.00,787.00,2734.00
7086361926,2016-04-15,8585.00,5.67,5.67,0.00,2.04,1.11,2.53,0.00,30.00,21.00,139.00,864.00,2395.00
7086361926,2016-04-16,31.00,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,3.00,1437.00,1635.00
7086361926,2016-04-17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1629.00
7086361926,2016-04-18,9827.00,6.71,6.71,0.00,3.17,1.22,2.31,0.00,61.00,51.00,114.00,1136.00,2743.00
7086361926,2016-04-19,10688.00,7.29,7.29,0.00,3.53,1.23,2.51,0.00,67.00,69.00,124.00,671.00,2944.00
7086361926,2016-04-20,14365.00,10.64,10.64,0.00,7.64,0.45,2.54,0.00,87.00,13.00,145.00,797.00,2997.00
7086361926,2016-04-21,9469.00,6.18,6.18,0.00,1.36,0.30,4.51,0.00,19.00,6.00,206.00,758.00,2463.00
7086361926,2016-04-22,9753.00,6.53,6.53,0.00,2.87,0.97,2.67,0.00,58.00,59.00,153.00,762.00,2846.00
7086361926,2016-04-23,2817.00,1.81,1.81,0.00,0.00,0.00,1.80,0.00,0.00,0.00,90.00,1350.00,1965.00
7086361926,2016-04-24,3520.00,2.16,2.16,0.00,0.00,0.00,2.15,0.00,0.00,0.00,125.00,566.00,2049.00
7086361926,2016-04-25,10091.00,6.82,6.82,0.00,3.75,0.70,2.37,0.00,69.00,39.00,129.00,706.00,2752.00
7086361926,2016-04-26,10387.00,7.07,7.07,0.00,4.16,0.77,2.12,0.00,70.00,33.00,132.00,726.00,2781.00
7086361926,2016-04-27,11107.00,8.34,8.34,0.00,5.63,0.18,2.53,0.00,55.00,6.00,145.00,829.00,2693.00
7086361926,2016-04-28,11584.00,7.80,7.80,0.00,2.79,1.64,3.36,0.00,54.00,48.00,161.00,810.00,2862.00
7086361926,2016-04-29,7881.00,4.95,4.95,0.00,0.49,0.45,4.00,0.00,24.00,36.00,182.00,1198.00,2616.00
7086361926,2016-04-30,14560.00,9.41,9.41,0.00,3.12,1.04,5.24,0.00,42.00,17.00,308.00,584.00,2995.00
7086361926,2016-05-01,12390.00,8.07,8.07,0.00,2.30,0.90,4.85,0.00,30.00,15.00,258.00,685.00,2730.00
7086361926,2016-05-02,10052.00,6.81,6.81,0.00,3.48,0.66,2.66,0.00,66.00,26.00,139.00,737.00,2754.00
7086361926,2016-05-03,10288.00,6.76,6.76,0.00,2.74,0.85,3.16,0.00,57.00,36.00,152.00,761.00,2754.00
7086361926,2016-05-04,10988.00,8.31,8.31,0.00,5.28,0.12,2.90,0.00,45.00,12.00,135.00,843.00,2655.00
7086361926,2016-05-05,8564.00,5.60,5.60,0.00,1.78,0.83,2.95,0.00,24.00,14.00,149.00,1253.00,2386.00
7086361926,2016-05-06,12461.00,8.38,8.38,0.00,3.82,1.43,3.12,0.00,84.00,35.00,154.00,834.00,2924.00
7086361926,2016-05-07,12827.00,8.48,8.48,0.00,1.46,2.33,4.68,0.00,20.00,42.00,209.00,621.00,2739.00
7086361926,2016-05-08,10677.00,7.10,7.10,0.00,2.31,1.53,3.25,0.00,32.00,27.00,147.00,695.00,2534.00
7086361926,2016-05-09,13566.00,9.11,9.11,0.00,4.26,1.71,3.12,0.00,67.00,50.00,171.00,743.00,2960.00
7086361926,2016-05-10,14433.00,10.79,10.79,0.00,7.11,1.20,2.45,0.00,72.00,23.00,106.00,1182.00,2800.00
7086361926,2016-05-11,9572.00,6.52,6.52,0.00,2.89,1.39,2.23,0.00,57.00,40.00,128.00,757.00,2735.00
7086361926,2016-05-12,3789.00,2.56,2.56,0.00,0.38,0.27,1.89,0.00,5.00,4.00,58.00,343.00,1199.00
8053475328,2016-04-12,18060.00,14.12,14.12,0.00,11.64,0.39,2.10,0.00,116.00,8.00,123.00,1193.00,3186.00
8053475328,2016-04-13,16433.00,13.35,13.35,0.00,10.43,0.47,2.45,0.00,95.00,12.00,156.00,1177.00,3140.00
8053475328,2016-04-14,20159.00,15.97,15.97,0.00,12.34,0.21,3.36,0.00,119.00,5.00,193.00,1123.00,3411.00
8053475328,2016-04-15,20669.00,16.24,16.24,0.00,13.26,0.39,2.59,0.00,132.00,8.00,158.00,1142.00,3410.00
8053475328,2016-04-16,14549.00,11.11,11.11,0.00,9.36,0.27,1.49,0.00,96.00,6.00,83.00,1255.00,2867.00
8053475328,2016-04-17,18827.00,13.69,13.69,0.00,9.24,0.80,3.64,0.00,111.00,21.00,195.00,1113.00,3213.00
8053475328,2016-04-18,17076.00,12.66,12.66,0.00,9.08,0.23,3.35,0.00,102.00,6.00,195.00,1137.00,3133.00
8053475328,2016-04-19,15929.00,12.48,12.48,0.00,9.22,0.31,2.95,0.00,90.00,7.00,191.00,1152.00,3114.00
8053475328,2016-04-20,15108.00,12.19,12.19,0.00,9.58,0.23,2.38,0.00,89.00,5.00,158.00,695.00,3043.00
8053475328,2016-04-21,16057.00,12.51,12.51,0.00,9.67,0.25,2.58,0.00,100.00,6.00,170.00,1164.00,3103.00
8053475328,2016-04-22,10520.00,8.29,8.29,0.00,6.26,0.15,1.88,0.00,60.00,3.00,117.00,1260.00,2655.00
8053475328,2016-04-23,22359.00,17.19,17.19,0.00,12.54,0.63,4.02,0.00,125.00,14.00,223.00,741.00,3554.00
8053475328,2016-04-24,22988.00,17.95,17.95,0.00,13.13,1.55,3.26,0.00,129.00,33.00,182.00,1096.00,3577.00
8053475328,2016-04-25,20500.00,15.69,15.69,0.00,11.37,0.46,3.86,0.00,118.00,9.00,209.00,1104.00,3403.00
8053475328,2016-04-26,12685.00,9.62,9.62,0.00,6.31,0.20,3.10,0.00,68.00,5.00,185.00,1182.00,2846.00
8053475328,2016-04-27,12422.00,9.82,9.82,0.00,6.46,0.43,2.93,0.00,60.00,10.00,183.00,1187.00,2852.00
8053475328,2016-04-28,15447.00,12.40,12.40,0.00,9.67,0.39,2.35,0.00,90.00,9.00,153.00,1188.00,3062.00
8053475328,2016-04-29,12315.00,9.65,9.65,0.00,6.17,0.31,3.17,0.00,58.00,8.00,159.00,1215.00,2794.00
8053475328,2016-04-30,7135.00,5.59,5.59,0.00,2.99,0.06,2.54,0.00,27.00,1.00,131.00,1281.00,2408.00
8053475328,2016-05-01,1170.00,0.85,0.85,0.00,0.00,0.00,0.85,0.00,0.00,0.00,51.00,1389.00,1886.00
8053475328,2016-05-02,1969.00,1.43,1.43,0.00,0.00,0.00,1.43,0.00,0.00,0.00,95.00,1345.00,1988.00
8053475328,2016-05-03,15484.00,11.90,11.90,0.00,8.39,0.93,2.59,0.00,87.00,22.00,165.00,1166.00,3023.00
8053475328,2016-05-04,14581.00,11.15,11.15,0.00,8.82,0.40,1.91,0.00,89.00,8.00,123.00,1220.00,2918.00
8053475328,2016-05-05,14990.00,11.51,11.51,0.00,8.85,0.45,2.21,0.00,93.00,9.00,130.00,1208.00,2950.00
8053475328,2016-05-06,13953.00,11.00,11.00,0.00,9.10,0.69,1.21,0.00,90.00,15.00,90.00,1245.00,2859.00
8053475328,2016-05-07,19769.00,15.67,15.67,0.00,12.44,0.88,2.35,0.00,121.00,20.00,148.00,1076.00,3331.00
8053475328,2016-05-08,22026.00,17.65,17.65,0.00,13.40,0.59,3.66,0.00,125.00,14.00,228.00,1073.00,3589.00
8053475328,2016-05-09,12465.00,9.38,9.38,0.00,6.12,0.57,2.69,0.00,66.00,12.00,148.00,1214.00,2765.00
8053475328,2016-05-10,14810.00,11.36,11.36,0.00,9.09,0.42,1.85,0.00,96.00,10.00,115.00,1219.00,2926.00
8053475328,2016-05-11,12209.00,9.40,9.40,0.00,6.08,0.28,3.04,0.00,60.00,7.00,184.00,1189.00,2809.00
8053475328,2016-05-12,4998.00,3.91,3.91,0.00,2.95,0.20,0.76,0.00,28.00,4.00,39.00,839.00,1505.00
8253242879,2016-04-12,9033.00,7.16,7.16,0.00,5.43,0.14,1.59,0.00,40.00,2.00,154.00,1244.00,2044.00
8253242879,2016-04-13,8053.00,6.10,6.10,0.00,4.17,0.63,1.31,0.00,35.00,11.00,96.00,1298.00,1935.00
8253242879,2016-04-14,5234.00,3.46,3.46,0.00,1.93,0.99,0.54,0.00,29.00,16.00,33.00,1362.00,1705.00
8253242879,2016-04-15,2672.00,1.77,1.77,0.00,0.00,0.00,1.76,0.00,0.00,0.00,105.00,1335.00,1632.00
8253242879,2016-04-16,9256.00,6.14,6.14,0.00,0.43,3.27,2.45,0.00,6.00,51.00,115.00,1268.00,1880.00
8253242879,2016-04-17,10204.00,7.91,7.91,0.00,5.43,0.15,2.33,0.00,41.00,5.00,157.00,1237.00,2112.00
8253242879,2016-04-18,5151.00,3.48,3.48,0.00,1.04,0.63,1.80,0.00,16.00,16.00,130.00,1278.00,1829.00
8253242879,2016-04-19,4212.00,2.78,2.78,0.00,0.00,0.00,2.78,0.00,0.00,0.00,164.00,1276.00,1763.00
8253242879,2016-04-20,6466.00,4.27,4.27,0.00,0.33,0.82,3.11,0.01,5.00,18.00,216.00,1201.00,1931.00
8253242879,2016-04-21,11268.00,8.56,8.56,0.00,5.88,0.93,1.75,0.00,49.00,20.00,172.00,1199.00,2218.00
8253242879,2016-04-22,2824.00,1.87,1.87,0.00,0.00,0.00,1.87,0.00,0.00,0.00,120.00,1320.00,1651.00
8253242879,2016-04-23,9282.00,6.26,6.26,0.00,2.09,1.04,3.13,0.00,30.00,26.00,191.00,1193.00,2132.00
8253242879,2016-04-24,8905.00,7.13,7.13,0.00,5.60,0.19,1.34,0.00,41.00,4.00,82.00,1313.00,1976.00
8253242879,2016-04-25,6829.00,4.51,4.51,0.00,0.36,2.39,1.77,0.00,7.00,54.00,118.00,1261.00,1909.00
8253242879,2016-04-26,4562.00,3.04,3.04,0.00,1.18,0.49,1.37,0.00,19.00,14.00,108.00,1299.00,1813.00
8253242879,2016-04-27,10232.00,8.18,8.18,0.00,6.24,0.23,1.70,0.00,45.00,5.00,104.00,1286.00,2008.00
8253242879,2016-04-28,2718.00,1.80,1.80,0.00,0.67,0.78,0.34,0.00,11.00,16.00,20.00,1393.00,1580.00
8253242879,2016-04-29,6260.00,4.26,4.26,0.00,1.29,0.54,2.40,0.00,16.00,14.00,136.00,1257.00,1854.00
8253242879,2016-04-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,0.00
8378563200,2016-04-12,7626.00,6.05,6.05,2.25,0.83,0.71,4.50,0.00,65.00,15.00,156.00,723.00,3635.00
8378563200,2016-04-13,12386.00,9.82,9.82,2.09,4.96,0.65,4.21,0.00,116.00,14.00,169.00,680.00,4079.00
8378563200,2016-04-14,13318.00,10.56,10.56,2.25,5.62,1.03,3.91,0.00,123.00,21.00,174.00,699.00,4163.00
8378563200,2016-04-15,14461.00,11.47,11.47,0.00,4.91,1.15,5.41,0.00,60.00,23.00,190.00,729.00,3666.00
8378563200,2016-04-16,11207.00,8.89,8.89,0.00,5.37,1.07,2.44,0.00,64.00,21.00,142.00,563.00,3363.00
8378563200,2016-04-17,2132.00,1.69,1.69,0.00,0.00,0.00,1.69,0.00,0.00,0.00,93.00,599.00,2572.00
8378563200,2016-04-18,13630.00,10.81,10.81,2.09,5.05,0.56,5.20,0.00,117.00,10.00,174.00,720.00,4157.00
8378563200,2016-04-19,13070.00,10.36,10.36,2.25,5.30,0.88,4.18,0.00,120.00,19.00,154.00,737.00,4092.00
8378563200,2016-04-20,9388.00,7.44,7.44,2.09,2.23,0.44,4.78,0.00,82.00,8.00,169.00,763.00,3787.00
8378563200,2016-04-21,15148.00,12.01,12.01,2.25,6.90,0.82,4.29,0.00,137.00,16.00,145.00,677.00,4236.00
8378563200,2016-04-22,12200.00,9.67,9.67,2.09,4.91,0.59,4.18,0.00,113.00,12.00,159.00,769.00,4044.00
8378563200,2016-04-23,5709.00,4.53,4.53,0.00,1.52,0.52,2.48,0.00,19.00,10.00,136.00,740.00,2908.00
8378563200,2016-04-24,3703.00,2.94,2.94,0.00,0.00,0.00,2.94,0.00,0.00,0.00,135.00,734.00,2741.00
